1840.12.12_PrestonChronicle	5124.000000	52109.000000	0.098332
1840.12.12_TheBristolMercury	9862.000000	85933.000000	0.114764
1840.12.12_TheIpswichJournal	3780.000000	54071.000000	0.069908
1840.12.12_TheLeedsMercury	10089.000000	106897.000000	0.094381
1840.12.12_TheManchesterTimesandGazette	8957.000000	79586.000000	0.112545
1840.12.12_TheManchesterTimesandGazette	8957.000000	79586.000000	0.112545
1840.12.12_TheMorningChronicle	1620.000000	61241.000000	0.026453
1840.12.12_TheNorthernStarandLeedsGeneralAdvertiser	16530.000000	91766.000000	0.180132
1840.12.12_TheNorthernStarandLeedsGeneralAdvertiser	16530.000000	91766.000000	0.180132
1840.12.12_TheOddFellow	3142.000000	26796.000000	0.117256
1840.12.12_Times	3887.000000	89135.000000	0.043608
1840.12.13_TheEra	7613.000000	79782.000000	0.095423
1840.12.13_TheEra	7613.000000	79782.000000	0.095423
1840.12.13_TheEra	7613.000000	79782.000000	0.095423
1840.12.13_TheExaminer	8572.000000	52423.000000	0.163516
1840.12.13_TheExaminer	8572.000000	52423.000000	0.163516
1840.12.14_CaledonianMercury	2340.000000	44988.000000	0.052014
1840.12.14_Freeman'sJournalandDailyCommercialAdvertiser	3443.000000	30055.000000	0.114557
1840.12.14_HampshireTelegraphandSussexChronicleetc	2624.000000	60915.000000	0.043076
1840.12.14_TheMorningChronicle	901.000000	59581.000000	0.015122
1840.12.14_Times	2134.000000	84660.000000	0.025207
1840.12.14_Times	2134.000000	84660.000000	0.025207
1840.12.14_Times	2134.000000	84660.000000	0.025207
1840.12.15_Freeman'sJournalandDailyCommercialAdvertiser	2105.000000	31742.000000	0.066316
1840.12.15_NorthWalesChronicle	2564.000000	42820.000000	0.059879
1840.12.15_NorthWalesChronicle	2564.000000	42820.000000	0.059879
1840.12.15_TheBelfastNews-Letter	3293.000000	40452.000000	0.081405
1840.12.15_TheMorningChronicle	988.000000	55452.000000	0.017817
1840.12.15_Times	9501.000000	89831.000000	0.105765
1840.12.16_Freeman'sJournalandDailyCommercialAdvertiser	5620.000000	29615.000000	0.189769
1840.12.16_TheAberdeenJournal	615.000000	62235.000000	0.009882
1840.12.16_TheDerbyMercury	5744.000000	51026.000000	0.112570
1840.12.16_TheMorningChronicle	704.000000	61361.000000	0.011473
1840.12.16_Times	5785.000000	85750.000000	0.067464
1840.12.16_Times	5785.000000	85750.000000	0.067464
1840.12.17_CaledonianMercury	4228.000000	44645.000000	0.094703
1840.12.17_Freeman'sJournalandDailyCommercialAdvertiser	3494.000000	30499.000000	0.114561
1840.12.17_TheMorningChronicle	1469.000000	55961.000000	0.026250
1840.12.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	602.000000	53572.000000	0.011237
1840.12.18_Freeman'sJournalandDailyCommercialAdvertiser	2565.000000	31591.000000	0.081194
1840.12.18_LiverpoolMercuryetc	5772.000000	110230.000000	0.052363
1840.12.18_LiverpoolMercuryetc	5772.000000	110230.000000	0.052363
1840.12.18_TheBelfastNews-Letter	4803.000000	38991.000000	0.123182
1840.12.18_TheBelfastNews-Letter	4803.000000	38991.000000	0.123182
1840.12.18_TheHullPacket	9479.000000	63032.000000	0.150384
1840.12.18_TheMorningChronicle	953.000000	58402.000000	0.016318
1840.12.18_TheNewcastleCourantetc	11469.000000	87023.000000	0.131793
1840.12.18_Times	2137.000000	83396.000000	0.025625
1840.12.19_CaledonianMercury	3868.000000	45714.000000	0.084613
1840.12.19_Freeman'sJournalandDailyCommercialAdvertiser	6268.000000	31902.000000	0.196477
1840.12.19_Jackson'sOxfordJournal	4755.000000	48170.000000	0.098713
1840.12.19_Jackson'sOxfordJournal	4755.000000	48170.000000	0.098713
1840.12.19_PrestonChronicle	7161.000000	50772.000000	0.141042
1840.12.19_PrestonChronicle	7161.000000	50772.000000	0.141042
1840.12.19_TheBristolMercury	13679.000000	86354.000000	0.158406
1840.12.19_TheBristolMercury	13679.000000	86354.000000	0.158406
1840.12.19_TheChartistCircular	1703.000000	9752.000000	0.174631
1840.12.19_TheIpswichJournal	5600.000000	55929.000000	0.100127
1840.12.19_TheLeedsMercury	11972.000000	106234.000000	0.112695
1840.12.19_TheManchesterTimesandGazette	6030.000000	80670.000000	0.074749
1840.12.19_TheManchesterTimesandGazette	6030.000000	80670.000000	0.074749
1840.12.19_TheMorningChronicle	1765.000000	55336.000000	0.031896
1840.12.19_TheNorthernStarandLeedsGeneralAdvertiser	9550.000000	81233.000000	0.117563
1840.12.19_TheOddFellow	2814.000000	28329.000000	0.099333
1840.12.20_TheEra	10821.000000	78653.000000	0.137579
1840.12.20_TheExaminer	11573.000000	53353.000000	0.216914
1840.12.20_TheExaminer	11573.000000	53353.000000	0.216914
1840.12.20_TheExaminer	11573.000000	53353.000000	0.216914
1840.12.21_CaledonianMercury	3237.000000	42635.000000	0.075924
1840.12.21_Freeman'sJournalandDailyCommercialAdvertiser	3564.000000	32038.000000	0.111243
1840.12.21_HampshireTelegraphandSussexChronicleetc	5494.000000	56651.000000	0.096980
1840.12.21_TheMorningChronicle	1812.000000	56770.000000	0.031918
1840.12.21_TheMorningChronicle	1812.000000	56770.000000	0.031918
1840.12.21_Times	3418.000000	74620.000000	0.045805
1840.12.22_Freeman'sJournalandDailyCommercialAdvertiser	1965.000000	33363.000000	0.058898
1840.12.22_NorthWalesChronicle	2113.000000	42661.000000	0.049530
1840.12.22_NorthWalesChronicle	2113.000000	42661.000000	0.049530
1840.12.22_TheBelfastNews-Letter	5883.000000	37760.000000	0.155800
1840.12.22_TheMorningChronicle	2534.000000	57409.000000	0.044139
1840.12.22_TheMorningChronicle	2534.000000	57409.000000	0.044139
1840.12.23_Freeman'sJournalandDailyCommercialAdvertiser	2462.000000	31741.000000	0.077565
1840.12.23_TheAberdeenJournal	671.000000	59736.000000	0.011233
1840.12.23_TheDerbyMercury	6320.000000	48763.000000	0.129606
1840.12.23_TheDerbyMercury	6320.000000	48763.000000	0.129606
1840.12.23_TheMorningChronicle	864.000000	56612.000000	0.015262
1840.12.23_TheMorningChronicle	864.000000	56612.000000	0.015262
1840.12.23_Times	1962.000000	83157.000000	0.023594
1840.12.24_CaledonianMercury	2675.000000	42679.000000	0.062677
1840.12.24_Freeman'sJournalandDailyCommercialAdvertiser	2274.000000	30058.000000	0.075654
1840.12.24_Freeman'sJournalandDailyCommercialAdvertiser	2274.000000	30058.000000	0.075654
1840.12.24_PrestonChronicle	5336.000000	53107.000000	0.100476
1840.12.24_TheMorningChronicle	1931.000000	57236.000000	0.033738
1840.12.24_Times	1691.000000	86449.000000	0.019561
1840.12.24_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	630.000000	52763.000000	0.011940
1840.12.25_LiverpoolMercuryetc	6478.000000	107686.000000	0.060156
1840.12.25_TheBelfastNews-Letter	2488.000000	38359.000000	0.064861
1840.12.25_TheBelfastNews-Letter	2488.000000	38359.000000	0.064861
1840.12.25_TheHullPacket	9710.000000	62727.000000	0.154798
1840.12.25_TheMorningChronicle	2817.000000	54489.000000	0.051699
1840.12.25_TheMorningChronicle	2817.000000	54489.000000	0.051699
1840.12.25_TheNewcastleCourantetc	9521.000000	82491.000000	0.115419
1840.12.25_Times	3312.000000	85307.000000	0.038824
1840.12.26_CaledonianMercury	4232.000000	42562.000000	0.099431
1840.12.26_Freeman'sJournalandDailyCommercialAdvertiser	2209.000000	28299.000000	0.078059
1840.12.26_Jackson'sOxfordJournal	4964.000000	47088.000000	0.105420
1840.12.26_Jackson'sOxfordJournal	4964.000000	47088.000000	0.105420
1840.12.26_TheBristolMercury	11800.000000	86999.000000	0.135634
1840.12.26_TheBristolMercury	11800.000000	86999.000000	0.135634
1840.12.26_TheIpswichJournal	3118.000000	52767.000000	0.059090
1840.12.26_TheLeedsMercury	7088.000000	104919.000000	0.067557
1840.12.26_TheManchesterTimesandGazette	9153.000000	73666.000000	0.124250
1840.12.26_TheManchesterTimesandGazette	9153.000000	73666.000000	0.124250
1840.12.26_TheMorningChronicle	3157.000000	58803.000000	0.053688
1840.12.26_TheMorningChronicle	3157.000000	58803.000000	0.053688
1840.12.26_TheNorthernStarandLeedsGeneralAdvertiser	4543.000000	81362.000000	0.055837
