1838.06.02_TheIpswichJournal	0.538245
1838.06.02_TheIpswichJournal	0.538245
ichJournal
1838.06.30_TheIpswichJournal
1838.07.07_TheIpswichJournal
1838.07.07_TheIpswichJournal
1838.07.14_TheIpswichJournal
1838.07.21_TheIpswichJournal
