1837.09.02_TheBristolMercury	0.192246
1837.09.02_TheBristolMercury	0.192246
tolMercury
1837.09.16_TheBristolMercury
1837.09.23_TheBristolMercury
1837.09.23_TheBristolMercury
1837.09.30_TheBristolMercury
1837.10.07_TheBristolMercury
1837.10.14_TheBristolMercury
1837.10.21_TheBristolMercury
