1884.03.01_AberdeenWeeklyJournal_0001	8012	1884.03.01_AberdeenWeeklyJournal	46715
1884.03.01_AberdeenWeeklyJournal_0002	13467	1884.03.01_AberdeenWeeklyJournal	46715
1884.03.01_AberdeenWeeklyJournal_0003	12349	1884.03.01_AberdeenWeeklyJournal	46715
1884.03.01_AberdeenWeeklyJournal_0004	12887	1884.03.01_AberdeenWeeklyJournal	46715
1884.03.01_BaneracAmserauCymru_0001	2709	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0002	4118	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0003	4492	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0004	4245	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0005	4548	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0006	4421	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0007	4876	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BaneracAmserauCymru_0008	3849	1884.03.01_BaneracAmserauCymru	33258
1884.03.01_BirminghamDailyPost_0001	13110	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0002	13763	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0003	12600	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0004	12521	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0005	12891	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0006	13943	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0007	11313	1884.03.01_BirminghamDailyPost	103749
1884.03.01_BirminghamDailyPost_0008	13608	1884.03.01_BirminghamDailyPost	103749
1884.03.01_DailyNews_0001	8667	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0002	10757	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0003	16715	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0004	9099	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0005	11430	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0006	15182	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0007	10273	1884.03.01_DailyNews	91311
1884.03.01_DailyNews_0008	9188	1884.03.01_DailyNews	91311
