1853.02.01_DailyNews_0001	6254	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0002	10638	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0003	9563	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0004	8144	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0005	9963	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0006	9993	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0007	10589	1853.02.01_DailyNews	73522
1853.02.01_DailyNews_0008	8378	1853.02.01_DailyNews	73522
1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0001	7504	1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser	40070
1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0002	9524	1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser	40070
1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0003	11132	1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser	40070
1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0004	11910	1853.02.01_Freeman'sJournalandDailyCommercialAdvertiser	40070
1853.02.01_LiverpoolMercuryetc_0001	11773	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0002	14955	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0003	14808	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0004	13045	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0005	14075	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0006	15677	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0007	12645	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_LiverpoolMercuryetc_0008	13027	1853.02.01_LiverpoolMercuryetc	110005
1853.02.01_TheMorningChronicle_0001	11021	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0002	11477	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0003	11165	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0004	7794	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0005	9870	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0006	8972	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0007	12757	1853.02.01_TheMorningChronicle	85708
1853.02.01_TheMorningChronicle_0008	12652	1853.02.01_TheMorningChronicle	85708
1853.02.01_Times_0001	8151	1853.02.01_Times	126558
1853.02.01_Times_0002	14311	1853.02.01_Times	126558
1853.02.01_Times_0003	7056	1853.02.01_Times	126558
1853.02.01_Times_0004	7744	1853.02.01_Times	126558
1853.02.01_Times_0005	9416	1853.02.01_Times	126558
1853.02.01_Times_0006	14125	1853.02.01_Times	126558
1853.02.01_Times_0007	9713	1853.02.01_Times	126558
