1886.08.01_Lloyd'sWeeklyNewspaper_0001	6153	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0002	7746	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0003	8191	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0004	7864	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0005	7527	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0006	5331	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0007	6718	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0008	7516	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0009	5142	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0010	6529	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0011	7710	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Lloyd'sWeeklyNewspaper_0012	8559	1886.08.01_Lloyd'sWeeklyNewspaper	84986
1886.08.01_Reynolds'sNewspaper_0001	13781	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0002	13056	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0003	13977	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0004	13154	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0005	14581	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0006	13410	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0007	11099	1886.08.01_Reynolds'sNewspaper	108112
1886.08.01_Reynolds'sNewspaper_0008	15054	1886.08.01_Reynolds'sNewspaper	108112
1886.08.02_AberdeenWeeklyJournal_0001	6444	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0002	11694	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0003	9950	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0004	7307	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0005	9488	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0006	11024	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0007	9653	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_AberdeenWeeklyJournal_0008	7929	1886.08.02_AberdeenWeeklyJournal	73489
1886.08.02_BirminghamDailyPost_0001	9554	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0002	11564	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0003	11359	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0004	10312	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0005	11938	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0006	12882	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0007	12781	1886.08.02_BirminghamDailyPost	91568
1886.08.02_BirminghamDailyPost_0008	11178	1886.08.02_BirminghamDailyPost	91568
1886.08.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	14553	1886.08.02_Freeman'sJournalandDailyCommercialAdvertiser	104296
1886.08.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	12465	1886.08.02_Freeman'sJournalandDailyCommercialAdvertiser	104296
