1844.02.01_CaledonianMercury_0001	9226	1844.02.01_CaledonianMercury	43576
1844.02.01_CaledonianMercury_0002	12008	1844.02.01_CaledonianMercury	43576
1844.02.01_CaledonianMercury_0003	10121	1844.02.01_CaledonianMercury	43576
1844.02.01_CaledonianMercury_0004	12221	1844.02.01_CaledonianMercury	43576
1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0001	8653	1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser	44127
1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0002	13129	1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser	44127
1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0003	12357	1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser	44127
1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser_0004	9988	1844.02.01_Freeman'sJournalandDailyCommercialAdvertiser	44127
1844.02.01_TheMorningChronicle_0001	11435	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0002	12479	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0003	12271	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0004	9068	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0005	12687	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0006	12284	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0007	13180	1844.02.01_TheMorningChronicle	90398
1844.02.01_TheMorningChronicle_0008	6994	1844.02.01_TheMorningChronicle	90398
1844.02.01_Times_0001	13090	1844.02.01_Times	94142
1844.02.01_Times_0002	13209	1844.02.01_Times	94142
1844.02.01_Times_0003	10537	1844.02.01_Times	94142
1844.02.01_Times_0004	9060	1844.02.01_Times	94142
1844.02.01_Times_0005	12558	1844.02.01_Times	94142
1844.02.01_Times_0006	10404	1844.02.01_Times	94142
1844.02.01_Times_0007	11466	1844.02.01_Times	94142
1844.02.01_Times_0008	13818	1844.02.01_Times	94142
1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	13460	1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	63002
1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	16518	1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	63002
1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	16336	1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	63002
1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004	16688	1844.02.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	63002
1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	8085	1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser	41893
1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	11868	1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser	41893
1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0003	12081	1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser	41893
1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser_0004	9859	1844.02.02_Freeman'sJournalandDailyCommercialAdvertiser	41893
1844.02.02_GlasgowHerald_0001	22139	1844.02.02_GlasgowHerald	84206
1844.02.02_GlasgowHerald_0002	21935	1844.02.02_GlasgowHerald	84206
1844.02.02_GlasgowHerald_0003	17891	1844.02.02_GlasgowHerald	84206
1844.02.02_GlasgowHerald_0004	22241	1844.02.02_GlasgowHerald	84206
1844.02.02_LiverpoolMercuryetc_0001	9090	1844.02.02_LiverpoolMercuryetc	106821
