1844.12.01_Lloyd'sWeeklyLondonNewspaper_0001	5904	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0002	7957	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0003	8998	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0004	9096	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0005	6423	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0006	7705	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0007	6914	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0008	8348	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0009	7452	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0010	8426	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0011	8498	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_Lloyd'sWeeklyLondonNewspaper_0012	7699	1844.12.01_Lloyd'sWeeklyLondonNewspaper	93420
1844.12.01_TheEra_0001	5894	1844.12.01_TheEra	81815
1844.12.01_TheEra_0002	6727	1844.12.01_TheEra	81815
1844.12.01_TheEra_0003	7107	1844.12.01_TheEra	81815
1844.12.01_TheEra_0004	6669	1844.12.01_TheEra	81815
1844.12.01_TheEra_0005	6456	1844.12.01_TheEra	81815
1844.12.01_TheEra_0006	6636	1844.12.01_TheEra	81815
1844.12.01_TheEra_0007	7115	1844.12.01_TheEra	81815
1844.12.01_TheEra_0008	7087	1844.12.01_TheEra	81815
1844.12.01_TheEra_0009	6747	1844.12.01_TheEra	81815
1844.12.01_TheEra_0010	6392	1844.12.01_TheEra	81815
1844.12.01_TheEra_0011	7196	1844.12.01_TheEra	81815
1844.12.01_TheEra_0012	7789	1844.12.01_TheEra	81815
1844.12.02_CaledonianMercury_0001	10543	1844.12.02_CaledonianMercury	54767
1844.12.02_CaledonianMercury_0002	14741	1844.12.02_CaledonianMercury	54767
1844.12.02_CaledonianMercury_0003	15081	1844.12.02_CaledonianMercury	54767
1844.12.02_CaledonianMercury_0004	14402	1844.12.02_CaledonianMercury	54767
1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	7819	1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser	37575
1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	8933	1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser	37575
1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0003	9958	1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser	37575
1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser_0004	10865	1844.12.02_Freeman'sJournalandDailyCommercialAdvertiser	37575
1844.12.02_GlasgowHerald_0001	14909	1844.12.02_GlasgowHerald	56169
1844.12.02_GlasgowHerald_0002	12165	1844.12.02_GlasgowHerald	56169
1844.12.02_GlasgowHerald_0003	16641	1844.12.02_GlasgowHerald	56169
1844.12.02_GlasgowHerald_0004	12454	1844.12.02_GlasgowHerald	56169
1844.12.02_TheMorningChronicle_0001	15203	1844.12.02_TheMorningChronicle	64757
1844.12.02_TheMorningChronicle_0002	13070	1844.12.02_TheMorningChronicle	64757
1844.12.02_TheMorningChronicle_0003	16200	1844.12.02_TheMorningChronicle	64757
1844.12.02_TheMorningChronicle_0004	20284	1844.12.02_TheMorningChronicle	64757
1844.12.02_Times_0001	8697	1844.12.02_Times	121459
1844.12.02_Times_0002	8245	1844.12.02_Times	121459
1844.12.02_Times_0003	8715	1844.12.02_Times	121459
1844.12.02_Times_0004	8333	1844.12.02_Times	121459
1844.12.02_Times_0005	9891	1844.12.02_Times	121459
1844.12.02_Times_0006	11692	1844.12.02_Times	121459
1844.12.02_Times_0007	12096	1844.12.02_Times	121459
1844.12.02_Times_0008	7717	1844.12.02_Times	121459
1844.12.02_Times_0009	9716	1844.12.02_Times	121459
1844.12.02_Times_0010	12746	1844.12.02_Times	121459
1844.12.02_Times_0011	12794	1844.12.02_Times	121459
1844.12.02_Times_0012	10817	1844.12.02_Times	121459
1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	7907	1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser_0002	9948	1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser_0003	11560	1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser_0004	11862	1844.12.03_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.03_NorthWalesChronicle_0001	11399	1844.12.03_NorthWalesChronicle	46265
1844.12.03_NorthWalesChronicle_0002	10586	1844.12.03_NorthWalesChronicle	46265
1844.12.03_NorthWalesChronicle_0003	10576	1844.12.03_NorthWalesChronicle	46265
1844.12.03_NorthWalesChronicle_0004	13704	1844.12.03_NorthWalesChronicle	46265
1844.12.03_TheBelfastNews-Letter_0001	9631	1844.12.03_TheBelfastNews-Letter	37738
1844.12.03_TheBelfastNews-Letter_0002	9049	1844.12.03_TheBelfastNews-Letter	37738
1844.12.03_TheBelfastNews-Letter_0003	7957	1844.12.03_TheBelfastNews-Letter	37738
1844.12.03_TheBelfastNews-Letter_0004	11101	1844.12.03_TheBelfastNews-Letter	37738
1844.12.03_TheMorningChronicle_0001	12022	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0002	11804	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0003	11892	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0004	9122	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0005	10508	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0006	12088	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0007	12676	1844.12.03_TheMorningChronicle	93470
1844.12.03_TheMorningChronicle_0008	13358	1844.12.03_TheMorningChronicle	93470
1844.12.03_Times_0001	3935	1844.12.03_Times	67665
1844.12.03_Times_0002	10371	1844.12.03_Times	67665
1844.12.03_Times_0003	9870	1844.12.03_Times	67665
1844.12.03_Times_0004	8562	1844.12.03_Times	67665
1844.12.03_Times_0005	9286	1844.12.03_Times	67665
1844.12.03_Times_0006	10731	1844.12.03_Times	67665
1844.12.03_Times_0007	8859	1844.12.03_Times	67665
1844.12.03_Times_0008	6051	1844.12.03_Times	67665
1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser_0001	7798	1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser_0002	9541	1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser_0003	11873	1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser_0004	12065	1844.12.04_Freeman'sJournalandDailyCommercialAdvertiser	41277
1844.12.04_TheAberdeenJournal_0001	12762	1844.12.04_TheAberdeenJournal	63928
1844.12.04_TheAberdeenJournal_0002	14825	1844.12.04_TheAberdeenJournal	63928
1844.12.04_TheAberdeenJournal_0003	18098	1844.12.04_TheAberdeenJournal	63928
1844.12.04_TheAberdeenJournal_0004	18243	1844.12.04_TheAberdeenJournal	63928
1844.12.04_TheMorningChronicle_0001	15580	1844.12.04_TheMorningChronicle	64983
1844.12.04_TheMorningChronicle_0002	12249	1844.12.04_TheMorningChronicle	64983
1844.12.04_TheMorningChronicle_0003	16503	1844.12.04_TheMorningChronicle	64983
1844.12.04_TheMorningChronicle_0004	20651	1844.12.04_TheMorningChronicle	64983
1844.12.04_Times_0001	9403	1844.12.04_Times	76189
1844.12.04_Times_0002	9050	1844.12.04_Times	76189
1844.12.04_Times_0003	9973	1844.12.04_Times	76189
1844.12.04_Times_0004	9487	1844.12.04_Times	76189
