1856.07.01_CaledonianMercury_0001	8268	1856.07.01_CaledonianMercury	35281
1856.07.01_CaledonianMercury_0002	8487	1856.07.01_CaledonianMercury	35281
1856.07.01_CaledonianMercury_0003	8537	1856.07.01_CaledonianMercury	35281
1856.07.01_CaledonianMercury_0004	9738	1856.07.01_CaledonianMercury	35281
1856.07.01_CaledonianMercury_0005	251	1856.07.01_CaledonianMercury	35281
1856.07.01_DailyNews_0001	8677	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0002	12610	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0003	14099	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0004	9542	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0005	9424	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0006	14549	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0007	11321	1856.07.01_DailyNews	89230
1856.07.01_DailyNews_0008	9008	1856.07.01_DailyNews	89230
1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser_0001	9014	1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser	41391
1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser_0002	8990	1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser	41391
1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser_0003	11803	1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser	41391
1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser_0004	11584	1856.07.01_Freeman'sJournalandDailyCommercialAdvertiser	41391
1856.07.01_TheBelfastNews-Letter_0001	12148	1856.07.01_TheBelfastNews-Letter	45458
1856.07.01_TheBelfastNews-Letter_0002	11090	1856.07.01_TheBelfastNews-Letter	45458
1856.07.01_TheBelfastNews-Letter_0003	9525	1856.07.01_TheBelfastNews-Letter	45458
1856.07.01_TheBelfastNews-Letter_0004	12695	1856.07.01_TheBelfastNews-Letter	45458
1856.07.01_TheLeedsMercury_0001	11814	1856.07.01_TheLeedsMercury	48471
1856.07.01_TheLeedsMercury_0002	10935	1856.07.01_TheLeedsMercury	48471
1856.07.01_TheLeedsMercury_0003	13016	1856.07.01_TheLeedsMercury	48471
1856.07.01_TheLeedsMercury_0004	12706	1856.07.01_TheLeedsMercury	48471
1856.07.01_TheMorningChronicle_0001	10183	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0002	12672	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0003	11971	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0004	8521	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0005	8521	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0006	9634	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0007	8831	1856.07.01_TheMorningChronicle	82392
1856.07.01_TheMorningChronicle_0008	12059	1856.07.01_TheMorningChronicle	82392
1856.07.01_Times_0001	8425	1856.07.01_Times	159047
1856.07.01_Times_0002	8429	1856.07.01_Times	159047
1856.07.01_Times_0003	11266	1856.07.01_Times	159047
1856.07.01_Times_0004	9523	1856.07.01_Times	159047
1856.07.01_Times_0005	44631	1856.07.01_Times	159047
1856.07.01_Times_0006	0	1856.07.01_Times	159047
1856.07.01_Times_0007	0	1856.07.01_Times	159047
1856.07.01_Times_0008	5346	1856.07.01_Times	159047
1856.07.01_Times_0009	6813	1856.07.01_Times	159047
1856.07.01_Times_0010	8633	1856.07.01_Times	159047
1856.07.01_Times_0011	7242	1856.07.01_Times	159047
1856.07.01_Times_0012	11876	1856.07.01_Times	159047
1856.07.01_Times_0013	9106	1856.07.01_Times	159047
1856.07.01_Times_0014	8635	1856.07.01_Times	159047
1856.07.01_Times_0015	9442	1856.07.01_Times	159047
1856.07.01_Times_0016	9680	1856.07.01_Times	159047
1856.07.02_CaledonianMercury_0001	7266	1856.07.02_CaledonianMercury	35223
1856.07.02_CaledonianMercury_0002	9241	1856.07.02_CaledonianMercury	35223
1856.07.02_CaledonianMercury_0003	8517	1856.07.02_CaledonianMercury	35223
1856.07.02_CaledonianMercury_0004	10199	1856.07.02_CaledonianMercury	35223
1856.07.02_DailyNews_0001	10723	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0002	12895	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0003	13593	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0004	9849	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0005	9573	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0006	14439	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0007	10686	1856.07.02_DailyNews	92407
1856.07.02_DailyNews_0008	10649	1856.07.02_DailyNews	92407
1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	9002	1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser	41267
1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	9020	1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser	41267
1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser_0003	11514	1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser	41267
1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser_0004	11731	1856.07.02_Freeman'sJournalandDailyCommercialAdvertiser	41267
1856.07.02_GlasgowHerald_0001	7220	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0002	13177	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0003	10988	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0004	10928	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0005	12459	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0006	12113	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0007	12433	1856.07.02_GlasgowHerald	88661
1856.07.02_GlasgowHerald_0008	9343	1856.07.02_GlasgowHerald	88661
1856.07.02_LiverpoolMercuryetc_0001	12766	1856.07.02_LiverpoolMercuryetc	65651
1856.07.02_LiverpoolMercuryetc_0002	17706	1856.07.02_LiverpoolMercuryetc	65651
