1873.05.01_BirminghamDailyPost_0001	10060	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0002	6304	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0003	8280	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0004	9311	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0005	12878	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0006	11679	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0007	8977	1873.05.01_BirminghamDailyPost	78483
1873.05.01_BirminghamDailyPost_0008	10994	1873.05.01_BirminghamDailyPost	78483
1873.05.01_DailyNews_0001	7481	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0002	13867	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0003	9864	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0004	9706	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0005	9150	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0006	12171	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0007	9715	1873.05.01_DailyNews	78972
1873.05.01_DailyNews_0008	7018	1873.05.01_DailyNews	78972
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0001	6029	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0002	9378	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0003	9857	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0004	4979	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0005	8487	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0006	10177	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0007	9880	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0008	8416	1873.05.01_Freeman'sJournalandDailyCommercialAdvertiser	67203
1873.05.01_GlasgowHerald_0001	8815	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0002	14597	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0003	13189	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0004	13058	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0005	14156	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0006	13231	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0007	11582	1873.05.01_GlasgowHerald	99941
1873.05.01_GlasgowHerald_0008	11313	1873.05.01_GlasgowHerald	99941
1873.05.01_LiverpoolMercuryetc_0001	11099	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0002	12588	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0003	12603	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0004	13310	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0005	13156	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0006	13199	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0007	13775	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_LiverpoolMercuryetc_0008	14627	1873.05.01_LiverpoolMercuryetc	104357
1873.05.01_NorthernEcho_0001	6943	1873.05.01_NorthernEcho	31986
1873.05.01_NorthernEcho_0002	7780	1873.05.01_NorthernEcho	31986
1873.05.01_NorthernEcho_0003	7956	1873.05.01_NorthernEcho	31986
1873.05.01_NorthernEcho_0004	9307	1873.05.01_NorthernEcho	31986
1873.05.01_TheBelfastNews-Letter_0001	9926	1873.05.01_TheBelfastNews-Letter	49783
1873.05.01_TheBelfastNews-Letter_0002	9524	1873.05.01_TheBelfastNews-Letter	49783
1873.05.01_TheBelfastNews-Letter_0003	14169	1873.05.01_TheBelfastNews-Letter	49783
1873.05.01_TheBelfastNews-Letter_0004	16164	1873.05.01_TheBelfastNews-Letter	49783
1873.05.01_TheLeedsMercury_0001	7455	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0002	8876	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0003	8733	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0004	9932	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0005	10503	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0006	11298	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0007	10935	1873.05.01_TheLeedsMercury	79348
1873.05.01_TheLeedsMercury_0008	11616	1873.05.01_TheLeedsMercury	79348
1873.05.01_ThePallMallGazette_0001	1634	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0002	1865	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0003	2135	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0004	2159	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0005	2712	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0006	2481	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0007	2679	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0008	2396	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0009	2324	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0010	2360	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0011	2342	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0012	2266	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0013	3446	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0014	3141	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0015	2687	1873.05.01_ThePallMallGazette	39345
1873.05.01_ThePallMallGazette_0016	2718	1873.05.01_ThePallMallGazette	39345
1873.05.01_Times_0001	11194	1873.05.01_Times	220615
1873.05.01_Times_0002	11292	1873.05.01_Times	220615
1873.05.01_Times_0003	10265	1873.05.01_Times	220615
1873.05.01_Times_0004	12428	1873.05.01_Times	220615
