1804.04.12_CaledonianMercury
1804.04.12_CaledonianMercury
1804.04.12_TheDerbyMercury
1804.04.12_TheDerbyMercury
1804.04.12_TheDerbyMercury
1804.04.12_Trewman'sExeterFlyingPost
1804.04.14_CaledonianMercury
1804.04.14_CaledonianMercury
1804.04.14_Jackson'sOxfordJournal
1804.04.14_Jackson'sOxfordJournal
1804.04.19_Trewman'sExeterFlyingPost
1804.04.19_Trewman'sExeterFlyingPost
1804.04.21_CaledonianMercury
1804.04.21_CaledonianMercury
1804.04.21_Jackson'sOxfordJournal
1804.04.21_Jackson'sOxfordJournal
1804.04.25_TheAberdeenJournal
1804.04.26_Trewman'sExeterFlyingPost
1804.04.28_Jackson'sOxfordJournal
1804.04.28_Jackson'sOxfordJournal
1804.04.28_Jackson'sOxfordJournal
1804.04.28_Jackson'sOxfordJournal
1804.04.30_CaledonianMercury
1804.05.01_TheHullPacket
1804.05.03_CaledonianMercury
1804.05.05_Jackson'sOxfordJournal
1804.05.07_HampshireTelegraphandSussexChronicleetc
