1818.08.08_CaledonianMercury
1818.08.13_CaledonianMercury
1818.08.13_CaledonianMercury
1818.08.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.14_Times
1818.08.14_Times
1818.08.15_CaledonianMercury
1818.08.17_CaledonianMercury
1818.08.20_CaledonianMercury
1818.08.20_CaledonianMercury
1818.08.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.22_CaledonianMercury
1818.08.24_CaledonianMercury
1818.08.24_CaledonianMercury
1818.08.25_Times
1818.08.25_Times
1818.08.26_TheMorningChronicle
1818.08.26_Times
1818.08.27_CaledonianMercury
1818.08.27_Times
1818.08.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.08.28_Times
1818.08.28_Times
1818.08.29_CaledonianMercury
1818.08.29_Times
1818.08.31_CaledonianMercury
1818.08.31_Times
1818.08.31_Times
1818.09.01_Times
1818.09.02_Times
1818.09.02_Times
1818.09.03_CaledonianMercury
1818.09.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser
1818.09.04_Times
1818.09.05_TheMorningChronicle
1818.09.10_TheMorningChronicle
