1827.03.08_CaledonianMercury
1827.03.19_TheBristolMercury
1827.03.19_TheBristolMercury
1827.03.21_TheDerbyMercury
1827.03.21_TheDerbyMercury
1827.03.26_HampshireTelegraphandSussexChronicleetc
1827.03.28_TheDerbyMercury
1827.04.04_TheDerbyMercury
