1801.04.11_CaledonianMercury
1801.04.13_CaledonianMercury
1801.04.13_CaledonianMercury
1801.04.13_TheAberdeenJournal
1801.04.13_TheAberdeenJournal
1801.04.13_TheAberdeenJournal
1801.04.13_TheAberdeenJournal
1801.04.14_TheHullPacket
1801.04.14_TheHullPacket
1801.04.14_TheHullPacket
1801.04.16_CaledonianMercury
1801.04.18_CaledonianMercury
1801.04.18_TheIpswichJournal
1801.04.20_CaledonianMercury
1801.04.20_TheAberdeenJournal
1801.04.21_TheHullPacket
1801.04.23_Trewman'sExeterFlyingPost
1801.04.25_CaledonianMercury
1801.04.25_CaledonianMercury
1801.04.25_CaledonianMercury
1801.04.25_TheIpswichJournal
1801.04.25_TheIpswichJournal
1801.04.27_CaledonianMercury
1801.04.27_TheAberdeenJournal
1801.04.30_CaledonianMercury
1801.04.30_CaledonianMercury
1801.05.02_TheIpswichJournal
1801.05.02_TheIpswichJournal
1801.05.04_CaledonianMercury
1801.05.04_TheAberdeenJournal
1801.05.04_TheAberdeenJournal
1801.05.07_Trewman'sExeterFlyingPost
1801.05.11_CaledonianMercury
