1809.09.07_CaledonianMercury
1809.09.09_Jackson'sOxfordJournal
1809.09.09_Jackson'sOxfordJournal
1809.09.12_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.12_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.13_TheAberdeenJournal
1809.09.13_TheAberdeenJournal
1809.09.13_TheAberdeenJournal
1809.09.16_Jackson'sOxfordJournal
1809.09.19_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.19_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.19_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.20_TheAberdeenJournal
1809.09.20_TheAberdeenJournal
1809.09.20_TheAberdeenJournal
1809.09.23_Jackson'sOxfordJournal
1809.09.23_Jackson'sOxfordJournal
1809.09.23_Jackson'sOxfordJournal
1809.09.26_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser
1809.09.27_TheAberdeenJournal
1809.09.27_TheAberdeenJournal
1809.09.28_CaledonianMercury
1809.09.28_CaledonianMercury
1809.09.30_Jackson'sOxfordJournal
1809.09.30_Jackson'sOxfordJournal
1809.09.30_Jackson'sOxfordJournal
1809.10.02_CaledonianMercury
1809.10.02_CaledonianMercury
1809.10.07_Jackson'sOxfordJournal
