1826.09.02_CaledonianMercury_0002	0.017301
1826.09.02_CaledonianMercury_0003	0.022225
1826.09.02_CaledonianMercury_0004	0.048068
1826.09.04_CaledonianMercury_0002	0.056796
1826.09.04_CaledonianMercury_0003	0.095307
1826.09.07_CaledonianMercury_0002	0.094867
1826.09.07_CaledonianMercury_0004	0.045017
1826.09.09_CaledonianMercury_0002	0.100593
1826.09.09_CaledonianMercury_0003	0.015107
1826.09.09_CaledonianMercury_0004	0.100134
1826.09.11_CaledonianMercury_0001	0.197343
1826.09.11_CaledonianMercury_0002	0.183960
1826.09.11_CaledonianMercury_0003	0.034049
1826.09.14_CaledonianMercury_0002	0.104342
1826.09.14_CaledonianMercury_0003	0.032254
1826.09.14_CaledonianMercury_0004	0.139876
1826.09.16_CaledonianMercury_0001	0.116183
1826.09.16_CaledonianMercury_0002	0.199693
1826.09.16_CaledonianMercury_0003	0.016654
1826.09.16_CaledonianMercury_0004	0.020023
1826.09.18_CaledonianMercury_0001	0.056818
1826.09.18_CaledonianMercury_0002	0.034426
1826.09.18_CaledonianMercury_0003	0.032238
1826.09.18_CaledonianMercury_0004	0.105823
1826.09.21_CaledonianMercury_0002	0.152821
1826.09.21_CaledonianMercury_0003	0.022052
1826.09.21_CaledonianMercury_0004	0.191458
1826.09.23_CaledonianMercury_0001	0.099513
1826.09.23_CaledonianMercury_0002	0.059368
1826.09.23_CaledonianMercury_0003	0.057139
1826.09.23_CaledonianMercury_0004	0.051617
1826.09.25_CaledonianMercury_0001	0.134246
1826.09.25_CaledonianMercury_0002	0.033740
1826.09.25_CaledonianMercury_0003	0.053532
1826.09.25_CaledonianMercury_0004	0.101641
1826.09.28_CaledonianMercury_0002	0.036677
1826.09.28_CaledonianMercury_0003	0.048843
1826.09.28_CaledonianMercury_0004	0.029908
1826.09.30_CaledonianMercury_0001	0.071219
1826.09.30_CaledonianMercury_0002	0.063198
