1819.08.05_Trewman'sExeterFlyingPost_0001	0.031074
1819.08.05_Trewman'sExeterFlyingPost_0002	0.016934
1819.08.05_Trewman'sExeterFlyingPost_0003	0.025492
1819.08.05_Trewman'sExeterFlyingPost_0004	0.032616
1819.08.12_Trewman'sExeterFlyingPost_0001	0.041178
1819.08.12_Trewman'sExeterFlyingPost_0002	0.074031
1819.08.12_Trewman'sExeterFlyingPost_0003	0.040813
1819.08.12_Trewman'sExeterFlyingPost_0004	0.039412
1819.08.19_Trewman'sExeterFlyingPost_0001	0.040924
1819.08.19_Trewman'sExeterFlyingPost_0002	0.089846
1819.08.19_Trewman'sExeterFlyingPost_0003	0.043399
1819.08.19_Trewman'sExeterFlyingPost_0004	0.029974
1819.08.26_Trewman'sExeterFlyingPost_0001	0.029326
1819.08.26_Trewman'sExeterFlyingPost_0002	0.041838
1819.08.26_Trewman'sExeterFlyingPost_0003	0.017980
1819.08.26_Trewman'sExeterFlyingPost_0004	0.061488
