1807	07	02	CaledonianMercury	0001	1807	07	01	AberdeenJournal	0002
1807	07	02	Trewman'sExeterFlyingPost	0003	1807	07	01	AberdeenJournal	0003
1807	07	04	CaledonianMercury	0002	1807	07	02	MorningChronicle	0003
1807	07	04	Jackson'sOxfordJournal	0001	1807	07	02	Trewman'sExeterFlyingPost	0003
1807	07	04	Jackson'sOxfordJournal	0002	1807	07	02	Trewman'sExeterFlyingPost	0003
1807	07	04	Jackson'sOxfordJournal	0004	1807	07	02	Trewman'sExeterFlyingPost	0002
1807	07	04	IpswichJournal	0001	1807	07	02	Trewman'sExeterFlyingPost	0002
1807	07	04	IpswichJournal	0002	1807	07	01	Times	0002
1807	07	04	IpswichJournal	0003	1807	07	02	Trewman'sExeterFlyingPost	0004
1807	07	04	IpswichJournal	0004	1807	07	01	AberdeenJournal	0002
1807	07	04	LeedsMercury	0002	1807	07	02	MorningChronicle	0003
1807	07	04	LeedsMercury	0004	1807	07	02	Trewman'sExeterFlyingPost	0003
1807	07	04	NewcastleCourant	0002	1807	07	02	Trewman'sExeterFlyingPost	0002
1807	07	04	NewcastleCourant	0003	1807	07	01	AberdeenJournal	0003
1807	07	04	Times	0001	1807	07	02	Trewman'sExeterFlyingPost	0003
1807	07	06	CaledonianMercury	0003	1807	07	02	Times	0003
1807	07	06	HampshirePortsmouthTelegraph	0001	1807	07	04	IpswichJournal	0004
1807	07	06	HampshirePortsmouthTelegraph	0002	1807	07	01	Times	0002
1807	07	06	HampshirePortsmouthTelegraph	0003	1807	07	04	CaledonianMercury	0002
1807	07	06	HampshirePortsmouthTelegraph	0004	1807	07	04	Jackson'sOxfordJournal	0002
1807	07	07	_0001	_0001	1807	07	04	Jackson'sOxfordJournal	0001
1807	07	07	_0002	_0002	1807	07	04	IpswichJournal	0004
1807	07	07	_0003	_0003	1807	07	04	Jackson'sOxfordJournal	0002
1807	07	07	_0004	_0004	1807	07	04	Jackson'sOxfordJournal	0002
1807	07	07	MorningChronicle	0003	1807	07	06	Times	0003
1807	07	08	AberdeenJournal	0001	1807	07	07	_0002	_0002
1807	07	08	AberdeenJournal	0002	1807	07	02	Trewman'sExeterFlyingPost	0004
1807	07	08	AberdeenJournal	0003	1807	07	04	NewcastleCourant	0002
1807	07	09	CaledonianMercury	0001	1807	07	04	NewcastleCourant	0003
1807	07	09	CaledonianMercury	0002	1807	07	06	Times	0003
1807	07	09	CaledonianMercury	0003	1807	07	04	Times	0003
1807	07	09	CaledonianMercury	0004	1807	07	07	_0004	_0004
1807	07	09	DerbyMercury	0001	1807	07	06	HampshirePortsmouthTelegraph	0001
1807	07	09	DerbyMercury	0002	1807	07	04	Jackson'sOxfordJournal	0002
1807	07	09	DerbyMercury	0004	1807	07	04	Jackson'sOxfordJournal	0002
1807	07	09	MorningChronicle	0003	1807	07	08	Times	0003
1807	07	09	Trewman'sExeterFlyingPost	0003	1807	07	04	IpswichJournal	0004
1807	07	11	CaledonianMercury	0001	1807	07	01	AberdeenJournal	0002
1807	07	11	CaledonianMercury	0002	1807	07	08	MorningChronicle	0003
1807	07	11	CaledonianMercury	0003	1807	07	08	Times	0003
1807	07	11	Jackson'sOxfordJournal	0001	1807	07	06	HampshirePortsmouthTelegraph	0001
1807	07	11	Jackson'sOxfordJournal	0002	1807	07	08	Times	0003
1807	07	11	Jackson'sOxfordJournal	0004	1807	07	09	DerbyMercury	0002
