1810	03	17	LeedsMercury	0002	1810	03	12	MorningChronicle	0003
1810	03	17	LeedsMercury	0004	1810	03	10	MorningChronicle	0002
1810	03	19	HampshirePortsmouthTelegraph	0001	1810	03	17	Jackson'sOxfordJournal	0004
1810	03	20	_0003	_0003	1810	03	12	MorningChronicle	0003
1810	03	20	_0004	_0004	1810	03	17	LeedsMercury	0003
1810	03	21	AberdeenJournal	0002	1810	03	17	Jackson'sOxfordJournal	0002
1810	03	21	AberdeenJournal	0003	1810	03	09	TheTimes	0003
1810	03	21	AberdeenJournal	0004	1810	03	17	TheTimes	0003
1810	03	22	DerbyMercury	0001	1810	03	20	_0002	_0002
1810	03	22	DerbyMercury	0004	1810	03	10	Jackson'sOxfordJournal	0004
1810	03	22	Trewman'sExeterFlyingPost	0002	1810	03	17	Jackson'sOxfordJournal	0004
1810	03	22	Trewman'sExeterFlyingPost	0003	1810	03	17	Jackson'sOxfordJournal	0004
1810	03	23	MorningChronicle	0003	1810	03	22	TheTimes	0003
1810	03	24	IpswichJournal	0004	1810	03	17	Jackson'sOxfordJournal	0004
1810	03	24	Jackson'sOxfordJournal	0001	1810	03	20	_0002	_0002
1810	03	24	Jackson'sOxfordJournal	0004	1810	03	22	DerbyMercury	0004
1810	03	24	LeedsMercury	0001	1810	03	06	_0002	_0002
1810	03	24	LeedsMercury	0002	1810	03	20	_0002	_0002
1810	03	24	LeedsMercury	0004	1810	03	17	Jackson'sOxfordJournal	0004
1810	03	26	CaledonianMercury	0001	1810	03	24	Jackson'sOxfordJournal	0001
1810	03	26	HampshirePortsmouthTelegraph	0001	1810	03	24	Jackson'sOxfordJournal	0001
1810	03	26	MorningChronicle	0002	1810	03	17	Jackson'sOxfordJournal	0002
1810	03	26	TheTimes	0003	1810	03	24	Cobbet'sWeeklyPoliticalRegister	0003
1810	03	27	_0001	_0001	1810	03	08	Trewman'sExeterFlyingPost	0001
1810	03	27	_0002	_0002	1810	03	24	Jackson'sOxfordJournal	0004
1810	03	27	_0003	_0003	1810	03	24	LeedsMercury	0003
1810	03	27	_0004	_0004	1810	03	24	LeedsMercury	0003
1810	03	28	AberdeenJournal	0001	1810	03	24	Jackson'sOxfordJournal	0004
1810	03	28	AberdeenJournal	0002	1810	03	24	LeedsMercury	0002
1810	03	28	AberdeenJournal	0003	1810	03	22	Trewman'sExeterFlyingPost	0004
1810	03	28	AberdeenJournal	0004	1810	03	23	MorningChronicle	0003
1810	03	29	CaledonianMercury	0003	1810	03	24	Cobbet'sWeeklyPoliticalRegister	0003
1810	03	29	DerbyMercury	0001	1810	03	24	Jackson'sOxfordJournal	0001
1810	03	29	DerbyMercury	0004	1810	03	24	Jackson'sOxfordJournal	0004
1810	03	29	MorningChronicle	0003	1810	03	24	Cobbet'sWeeklyPoliticalRegister	0003
1810	03	29	Trewman'sExeterFlyingPost	0002	1810	03	24	Jackson'sOxfordJournal	0001
1810	03	29	Trewman'sExeterFlyingPost	0003	1810	03	24	Jackson'sOxfordJournal	0004
1810	03	31	Cobbet'sWeeklyPoliticalRegister	0010	1810	03	14	MorningChronicle	0003
1810	03	31	Cobbet'sWeeklyPoliticalRegister	0011	1810	03	14	MorningChronicle	0003
1810	03	31	Cobbet'sWeeklyPoliticalRegister	0012	1810	03	14	MorningChronicle	0003
1810	03	31	Cobbet'sWeeklyPoliticalRegister	0014	1810	03	17	LeedsMercury	0002
1810	03	31	IpswichJournal	0001	1810	03	24	Jackson'sOxfordJournal	0001
1810	03	31	IpswichJournal	0004	1810	03	10	LeedsMercury	0001
1810	03	31	Jackson'sOxfordJournal	0002	1810	03	29	DerbyMercury	0002
1810	03	31	Jackson'sOxfordJournal	0003	1810	03	28	MorningChronicle	0004
1810	03	31	Jackson'sOxfordJournal	0004	1810	03	22	DerbyMercury	0004
1810	03	31	LeedsMercury	0001	1810	03	24	IpswichJournal	0004
1810	03	31	LeedsMercury	0002	1810	03	27	MorningChronicle	0004
1810	03	31	LeedsMercury	0003	1810	03	28	MorningChronicle	0004
1810	03	31	LeedsMercury	0004	1810	03	24	TheTimes	0003
