1809	04	02	Examiner	0004	1809	04	01	CaledonianMercury	0004
1809	04	02	Examiner	0007	1809	04	01	CaledonianMercury	0002
1809	04	02	Examiner	0010	1809	04	01	CaledonianMercury	0003
1809	04	03	CaledonianMercury	0001	1809	04	01	Jackson'sOxfordJournal	0004
1809	04	03	CaledonianMercury	0002	1809	04	02	Examiner	0012
1809	04	03	HampshirePortsmouthTelegraph	0004	1809	04	01	CaledonianMercury	0002
1809	04	03	MorningChronicle	0001	1809	04	02	Examiner	0010
1809	04	04	_0001	_0001	1809	04	01	Jackson'sOxfordJournal	0004
1809	04	04	_0003	_0003	1809	04	01	Jackson'sOxfordJournal	0003
1809	04	04	_0004	_0004	1809	04	01	CaledonianMercury	0004
1809	04	05	AberdeenJournal	0002	1809	04	01	Jackson'sOxfordJournal	0001
1809	04	05	AberdeenJournal	0003	1809	04	04	_0001	_0001
1809	04	06	CaledonianMercury	0001	1809	04	05	AberdeenJournal	0002
1809	04	06	CaledonianMercury	0002	1809	04	03	MorningChronicle	0004
1809	04	06	CaledonianMercury	0003	1809	04	03	Times	0002
1809	04	06	CaledonianMercury	0004	1809	04	02	Examiner	0005
1809	04	06	DerbyMercury	0004	1809	04	01	Jackson'sOxfordJournal	0001
1809	04	06	MorningChronicle	0003	1809	04	05	Times	0002
1809	04	06	Trewman'sExeterFlyingPost	0002	1809	04	05	AberdeenJournal	0003
1809	04	06	Trewman'sExeterFlyingPost	0003	1809	04	04	_0004	_0004
1809	04	08	CaledonianMercury	0001	1809	04	04	_0002	_0002
1809	04	08	CaledonianMercury	0002	1809	04	03	Times	0002
1809	04	08	Jackson'sOxfordJournal	0001	1809	04	06	DerbyMercury	0004
1809	04	08	Jackson'sOxfordJournal	0004	1809	04	04	_0001	_0001
1809	04	08	MorningChronicle	0002	1809	04	01	Jackson'sOxfordJournal	0004
1809	04	09	Examiner	0001	1809	04	08	Jackson'sOxfordJournal	0004
1809	04	09	Examiner	0004	1809	04	04	Times	0003
1809	04	09	Examiner	0005	1809	04	05	MorningChronicle	0003
1809	04	09	Examiner	0012	1809	04	06	CaledonianMercury	0003
1809	04	09	Examiner	0013	1809	04	07	Times	0002
1809	04	09	Examiner	0015	1809	04	07	MorningChronicle	0003
1809	04	09	Examiner	0016	1809	04	05	MorningChronicle	0003
1809	04	10	CaledonianMercury	0001	1809	04	05	AberdeenJournal	0002
1809	04	10	CaledonianMercury	0002	1809	04	06	MorningChronicle	0003
1809	04	10	CaledonianMercury	0003	1809	04	07	MorningChronicle	0003
1809	04	10	CaledonianMercury	0004	1809	04	05	MorningChronicle	0001
1809	04	10	HampshirePortsmouthTelegraph	0001	1809	04	01	Jackson'sOxfordJournal	0002
1809	04	10	HampshirePortsmouthTelegraph	0004	1809	04	03	CaledonianMercury	0001
1809	04	11	_0001	_0001	1809	04	08	Jackson'sOxfordJournal	0001
1809	04	11	_0002	_0002	1809	04	08	CaledonianMercury	0001
1809	04	11	_0003	_0003	1809	04	10	CaledonianMercury	0003
1809	04	11	_0004	_0004	1809	04	06	Times	0003
1809	04	12	AberdeenJournal	0001	1809	04	08	CaledonianMercury	0004
