1815.07.04_MorningChronicle_0004	0.024224
1815.07.07_MorningChronicle_0003	0.045019
1815.07.08_MorningChronicle_0001	0.042753
1815.07.08_MorningChronicle_0002	0.064496
1815.07.08_MorningChronicle_0003	0.021176
1815.07.10_MorningChronicle_0003	0.029445
1815.07.11_MorningChronicle_0001	0.043976
1815.07.15_MorningChronicle_0003	0.030162
1815.07.15_MorningChronicle_0004	0.017353
1815.07.17_MorningChronicle_0001	0.034835
1815.07.22_MorningChronicle_0001	0.024890
1815.07.22_MorningChronicle_0003	0.046474
1815.07.26_MorningChronicle_0001	0.022032
1815.07.26_MorningChronicle_0004	0.025992
1815.07.27_MorningChronicle_0003	0.037744
1815.07.29_MorningChronicle_0003	0.024737
1815.07.31_MorningChronicle_0001	0.031744
1815.07.31_MorningChronicle_0003	0.057100
1815.08.01_MorningChronicle_0003	0.043585
1815.08.02_MorningChronicle_0001	0.022889
1815.08.02_MorningChronicle_0004	0.102504
1815.08.03_MorningChronicle_0004	0.029399
1815.08.04_MorningChronicle_0001	0.030209
1815.08.05_MorningChronicle_0004	0.032862
1815.08.11_MorningChronicle_0003	0.024439
1815.08.17_MorningChronicle_0001	0.034431
