1837.05.06_IpswichJournal_0001	0.039670
1837.05.06_IpswichJournal_0002	0.077412
1837.05.06_IpswichJournal_0003	0.075948
1837.05.06_IpswichJournal_0004	0.120169
1837.05.13_IpswichJournal_0001	0.271754
1837.05.13_IpswichJournal_0002	0.125952
1837.05.13_IpswichJournal_0003	0.261758
1837.05.13_IpswichJournal_0004	0.123779
1837.05.20_IpswichJournal_0001	0.190330
1837.05.20_IpswichJournal_0002	0.106505
1837.05.20_IpswichJournal_0003	0.042963
1837.05.20_IpswichJournal_0004	0.078139
1837.05.27_IpswichJournal_0001	0.237041
1837.05.27_IpswichJournal_0002	0.135216
1837.05.27_IpswichJournal_0003	0.080202
1837.05.27_IpswichJournal_0004	0.197575
