1838.01.06_TheManchesterTimesandGazette	0.339093
0_TheManchesterTimesandGazette
1838.01.27_TheManchesterTimesandGazette
1838.02.03_TheManchesterTimesandGazette
1838.02.10_TheManchesterTimesandGazette
1838.02.17_TheManchesterTimesandGazette
