1859.04.02_GlasgowHerald_0002	0.146600
1859.04.02_GlasgowHerald_0003	0.079955
1859.04.02_GlasgowHerald_0004	0.388491
1859.04.04_GlasgowHerald_0004	0.221281
1859.04.04_GlasgowHerald_0005	0.056882
1859.04.04_GlasgowHerald_0006	0.146779
1859.04.04_GlasgowHerald_0008	0.088281
1859.04.05_GlasgowHerald_0002	0.101724
1859.04.05_GlasgowHerald_0003	0.284352
1859.04.05_GlasgowHerald_0004	0.084788
1859.04.06_GlasgowHerald_0001	0.171905
1859.04.06_GlasgowHerald_0002	0.337499
1859.04.06_GlasgowHerald_0003	0.201879
1859.04.06_GlasgowHerald_0004	0.152049
1859.04.07_GlasgowHerald_0001	0.121373
1859.04.07_GlasgowHerald_0002	0.143496
1859.04.07_GlasgowHerald_0003	0.106564
1859.04.07_GlasgowHerald_0004	0.244839
1859.04.08_GlasgowHerald_0001	0.189082
1859.04.08_GlasgowHerald_0002	0.179470
1859.04.08_GlasgowHerald_0003	0.374895
1859.04.08_GlasgowHerald_0004	0.074289
1859.04.08_GlasgowHerald_0005	0.192024
1859.04.08_GlasgowHerald_0006	0.119142
1859.04.08_GlasgowHerald_0008	0.156317
1859.04.09_GlasgowHerald_0002	0.244494
1859.04.09_GlasgowHerald_0003	0.100100
1859.04.09_GlasgowHerald_0004	0.251871
1859.04.11_GlasgowHerald_0004	0.250906
1859.04.11_GlasgowHerald_0005	0.113567
1859.04.11_GlasgowHerald_0006	0.185378
1859.04.11_GlasgowHerald_0008	0.145992
1859.04.12_GlasgowHerald_0002	0.209612
1859.04.12_GlasgowHerald_0003	0.182902
1859.04.12_GlasgowHerald_0004	0.192615
1859.04.13_GlasgowHerald_0001	0.189592
1859.04.13_GlasgowHerald_0002	0.122403
1859.04.13_GlasgowHerald_0003	0.164820
1859.04.13_GlasgowHerald_0004	0.167055
1859.04.14_GlasgowHerald_0001	0.207585
1859.04.14_GlasgowHerald_0002	0.108269
1859.04.14_GlasgowHerald_0003	0.052123
1859.04.14_GlasgowHerald_0004	0.324993
1859.04.15_GlasgowHerald_0002	0.133061
1859.04.15_GlasgowHerald_0003	0.348640
1859.04.15_GlasgowHerald_0004	0.142907
1859.04.15_GlasgowHerald_0005	0.233262
1859.04.15_GlasgowHerald_0006	0.051265
1859.04.16_GlasgowHerald_0002	0.189546
1859.04.16_GlasgowHerald_0004	0.092312
1859.04.18_GlasgowHerald_0001	0.133180
1859.04.18_GlasgowHerald_0002	0.115328
1859.04.18_GlasgowHerald_0003	0.224208
1859.04.18_GlasgowHerald_0004	0.193969
1859.04.18_GlasgowHerald_0005	0.049361
1859.04.18_GlasgowHerald_0006	0.081736
1859.04.18_GlasgowHerald_0008	0.117861
1859.04.19_GlasgowHerald_0001	0.196297
1859.04.19_GlasgowHerald_0002	0.097120
1859.04.19_GlasgowHerald_0003	0.212042
1859.04.19_GlasgowHerald_0004	0.147513
1859.04.20_GlasgowHerald_0001	0.202237
1859.04.20_GlasgowHerald_0002	0.190008
1859.04.20_GlasgowHerald_0003	0.151843
1859.04.20_GlasgowHerald_0004	0.186462
1859.04.21_GlasgowHerald_0001	0.286154
1859.04.21_GlasgowHerald_0002	0.099233
1859.04.21_GlasgowHerald_0003	0.045385
1859.04.21_GlasgowHerald_0004	0.133680
1859.04.22_GlasgowHerald_0001	0.175674
1859.04.22_GlasgowHerald_0004	0.104870
1859.04.22_GlasgowHerald_0005	0.077201
1859.04.22_GlasgowHerald_0006	0.014215
1859.04.22_GlasgowHerald_0007	0.085298
1859.04.22_GlasgowHerald_0008	0.233104
1859.04.23_GlasgowHerald_0002	0.109456
1859.04.23_GlasgowHerald_0003	0.074787
1859.04.23_GlasgowHerald_0004	0.237914
1859.04.25_GlasgowHerald_0001	0.276332
1859.04.25_GlasgowHerald_0002	0.070179
1859.04.25_GlasgowHerald_0003	0.151889
1859.04.25_GlasgowHerald_0004	0.108668
1859.04.25_GlasgowHerald_0005	0.113123
1859.04.25_GlasgowHerald_0006	0.059841
1859.04.25_GlasgowHerald_0008	0.169830
1859.04.26_GlasgowHerald_0001	0.189534
1859.04.26_GlasgowHerald_0002	0.132454
1859.04.26_GlasgowHerald_0003	0.138965
1859.04.26_GlasgowHerald_0004	0.071466
1859.04.27_GlasgowHerald_0001	0.216026
1859.04.27_GlasgowHerald_0002	0.188981
1859.04.27_GlasgowHerald_0003	0.114053
1859.04.27_GlasgowHerald_0004	0.251125
1859.04.28_GlasgowHerald_0001	0.190976
1859.04.28_GlasgowHerald_0002	0.042994
1859.04.28_GlasgowHerald_0003	0.136405
1859.04.28_GlasgowHerald_0004	0.167469
1859.04.29_GlasgowHerald_0001	0.187293
1859.04.29_GlasgowHerald_0002	0.215790
1859.04.29_GlasgowHerald_0003	0.303335
1859.04.29_GlasgowHerald_0004	0.119982
1859.04.29_GlasgowHerald_0005	0.108766
1859.04.29_GlasgowHerald_0006	0.072847
1859.04.29_GlasgowHerald_0008	0.280140
1859.04.30_GlasgowHerald_0001	0.158328
1859.04.30_GlasgowHerald_0002	0.081544
1859.04.30_GlasgowHerald_0003	0.216138
1859.04.30_GlasgowHerald_0004	0.201311
