1821	09	01	BristolMercury	0001
1821	09	01	BristolMercury	0002
1821	09	01	Freeman'sJournal	0002
1821	09	01	Freeman'sJournal	0003
1821	09	01	IpswichJournal	0001
1821	09	01	IpswichJournal	0004
1821	09	01	Jackson'sOxfordJournal	0002
1821	09	01	LeedsMercury	0002
1821	09	01	LeedsMercury	0003
1821	09	01	LeedsMercury	0004
1821	09	03	Freeman'sJournal	0002
1821	09	03	Freeman'sJournal	0003
1821	09	03	GlasgowHerald	0002
1821	09	03	GlasgowHerald	0004
1821	09	03	TheTimes	0003
1821	09	07	GlasgowHerald	0002
1821	09	08	Freeman'sJournal	0002
1821	09	13	Freeman'sJournal	0002
1821	09	15	TheTimes	0004
1821	09	21	LiverpoolMercury	0008
1821	09	29	IpswichJournal	0001
1821	09	29	TheTimes	0002
