1864.04.04_CaledonianMercury	0.128704
1864.04.05_CaledonianMercury	0.198343
1864.04.06_CaledonianMercury	0.110519
1864.04.07_CaledonianMercury	0.148157
1864.04.08_CaledonianMercury	0.209172
1864.04.11_CaledonianMercury	0.212338
1864.04.12_CaledonianMercury	0.202906
1864.04.13_CaledonianMercury	0.165473
1864.04.14_CaledonianMercury	0.146102
1864.04.15_CaledonianMercury	0.173344
1864.04.18_CaledonianMercury	0.192815
1864.04.19_CaledonianMercury	0.160553
1864.04.20_CaledonianMercury	0.158769
1864.04.21_CaledonianMercury	0.137785
1864.04.22_CaledonianMercury	0.181985
1864.04.25_CaledonianMercury	0.153119
1864.04.26_CaledonianMercury	0.160094
1864.04.27_CaledonianMercury	0.156148
1864.04.28_CaledonianMercury	0.207083
1864.04.29_CaledonianMercury	0.282036
