1809.06.06_HullPacket_0001	0.052775
1809.06.06_HullPacket_0004	0.042380
1809.06.13_HullPacket_0001	0.193894
1809.06.13_HullPacket_0002	0.077672
1809.06.13_HullPacket_0003	0.048370
1809.06.13_HullPacket_0004	0.118068
1809.06.20_HullPacket_0001	0.059612
1809.06.20_HullPacket_0002	0.051900
1809.06.20_HullPacket_0003	0.146278
1809.06.20_HullPacket_0004	0.035533
1809.06.27_HullPacket_0001	0.204338
1809.06.27_HullPacket_0002	0.090130
1809.06.27_HullPacket_0003	0.066455
1809.06.27_HullPacket_0004	0.116607
