1856.01.02_LiverpoolMercury	0.103997
1856.01.04_LiverpoolMercury	0.081522
1856.01.05_LiverpoolMercury	0.186651
1856.01.07_LiverpoolMercury	0.097439
1856.01.09_LiverpoolMercury	0.094410
1856.01.11_LiverpoolMercury	0.081905
1856.01.12_LiverpoolMercury	0.115667
1856.01.14_LiverpoolMercury	0.104275
1856.01.16_LiverpoolMercury	0.129527
1856.01.18_LiverpoolMercury	0.078230
1856.01.19_LiverpoolMercury	0.114683
1856.01.21_LiverpoolMercury	0.126008
1856.01.23_LiverpoolMercury	0.064499
1856.01.25_LiverpoolMercury	0.069755
1856.01.26_LiverpoolMercury	0.191317
1856.01.28_LiverpoolMercury	0.126524
1856.01.30_LiverpoolMercury	0.076270
