1854.08.05_PrestonChronicle_0001	0.027324
1854.08.05_PrestonChronicle_0002	0.357702
1854.08.05_PrestonChronicle_0003	0.197944
1854.08.05_PrestonChronicle_0004	0.101996
1854.08.05_PrestonChronicle_0005	0.051489
1854.08.05_PrestonChronicle_0007	0.043780
1854.08.05_PrestonChronicle_0008	0.018121
1854.08.12_PrestonChronicle_0001	0.484287
1854.08.12_PrestonChronicle_0002	0.215692
1854.08.12_PrestonChronicle_0003	0.061656
1854.08.12_PrestonChronicle_0004	0.100239
1854.08.12_PrestonChronicle_0005	0.036602
1854.08.12_PrestonChronicle_0006	0.016960
1854.08.12_PrestonChronicle_0007	0.158873
1854.08.12_PrestonChronicle_0008	0.066864
1854.08.19_PrestonChronicle_0001	0.243339
1854.08.19_PrestonChronicle_0002	0.222291
1854.08.19_PrestonChronicle_0003	0.046607
1854.08.19_PrestonChronicle_0005	0.067313
1854.08.19_PrestonChronicle_0006	0.078900
1854.08.19_PrestonChronicle_0007	0.076808
1854.08.19_PrestonChronicle_0008	0.086757
1854.08.26_PrestonChronicle_0001	0.242014
1854.08.26_PrestonChronicle_0002	0.269373
1854.08.26_PrestonChronicle_0003	0.129351
1854.08.26_PrestonChronicle_0004	0.034212
1854.08.26_PrestonChronicle_0005	0.046239
1854.08.26_PrestonChronicle_0006	0.029016
1854.08.26_PrestonChronicle_0007	0.054493
1854.08.26_PrestonChronicle_0008	0.159025
