1814.07.02_TheLeedsMercury	0.048424
1814.07.02_TheLeedsMercury	0.048424
1814.07.09_TheLeedsMercury	0.483045

1814.07.30_TheLeedsMercury
1814.07.30_TheLeedsMercury
1814.07.30_TheLeedsMercury
1814.08.06_TheLeedsMercury
1814.08.13_TheLeedsMercury
